Date,Team,O.Team,Points,O.Points,Assists,O.Assists,BiggestLead,O.BiggestLead,Blocks,O.Blocks,DefensiveRebounds,O.DefensiveRebounds,FastBreakPoints,O.FastBreakPoints,FieldGoalsAttempted,O.FieldGoalsAttempted,FieldGoalsMade,O.FieldGoalsMade,Fouls,O.Fouls,FreeThrowsAttempted,O.FreeThrowsAttempted,FreeThrowsMade,O.FreeThrowsMade,MarginAtTheHalf,O.MarginAtTheHalf,OffensiveRebounds,O.OffensiveRebounds,Rebounds,O.Rebounds,Steals,O.Steals,ThreePointersAttempted,O.ThreePointersAttempted,ThreePointersMade,O.ThreePointersMade,Turnovers,O.Turnovers,Playoffs
20140212,Jazz,Seventysixers,105,100,15,18,14,2,7,5,34,33,24,10,87,80,37,37,19,24,32,23,28,18,8,-8,11,7,45,40,10,9,16,19,3,8,12,16,0
20140212,Knicks,Kings,101,106,27,16,13,6,3,1,32,31,6,14,90,85,41,40,21,18,14,19,10,16,6,-6,13,11,45,42,7,7,24,23,9,10,18,15,0
20140212,Magic,Grizzlies,81,86,18,17,2,13,9,7,27,28,4,14,83,77,34,36,13,14,10,18,9,12,-8,8,15,8,42,36,3,7,13,12,4,2,13,8,0
20140212,Nets,Hornets,105,89,23,17,27,2,4,4,37,32,9,10,80,87,40,36,18,15,15,15,12,7,6,-6,5,11,42,43,3,4,31,27,13,10,9,10,0
20140212,Pacers,Mavericks,73,81,18,21,6,8,6,10,37,37,12,7,84,84,27,30,22,19,14,21,12,16,-2,2,10,10,47,47,5,7,24,19,7,5,16,13,0
20140212,Pistons,Cavaliers,89,93,21,17,13,6,5,2,38,32,12,4,83,84,33,34,24,21,27,30,19,20,11,-11,15,13,53,45,5,9,23,15,4,5,16,10,0
20140212,Raptors,Hawks,104,83,22,24,25,8,3,0,32,37,0,11,94,78,38,30,19,21,22,23,17,19,1,-1,15,8,47,45,8,5,33,20,11,4,7,15,0
20140212,Rockets,Wizards,113,112,18,28,19,2,7,3,38,23,15,19,64,97,34,44,19,32,47,16,35,8,9,-9,13,12,51,35,4,14,22,32,10,16,24,9,0
20140212,Timberwolves,Nuggets,117,90,31,19,36,0,5,7,34,32,20,13,86,84,45,33,20,25,23,20,15,15,20,-20,6,13,40,45,14,7,26,24,12,9,10,21,0
20140212,Warriors,Heat,110,111,22,25,5,21,4,5,32,31,21,18,83,78,40,42,18,20,26,25,21,17,-11,11,11,4,43,35,10,11,16,22,9,10,13,12,0
20140213,Bulls,Nets,92,76,26,12,16,5,8,5,36,23,4,10,70,67,35,26,23,21,21,28,18,19,8,-8,9,4,45,27,7,8,14,17,4,5,15,15,0
20140213,Lakers,Thunder,103,107,29,23,15,5,4,8,35,35,9,17,83,88,40,39,18,23,22,24,13,21,9,-9,7,9,42,44,6,14,28,28,10,8,22,14,0
20140218,Bucks,Magic,104,100,25,26,14,6,4,8,31,30,14,12,82,80,35,40,15,24,30,16,22,9,6,-6,12,7,43,37,8,8,26,25,12,11,10,14,0
20140218,Clippers,Spurs,103,113,19,26,8,13,6,4,29,36,19,14,81,88,35,44,20,28,38,21,27,16,-5,5,9,12,38,48,11,5,21,20,6,9,12,17,0
20140218,Grizzlies,Knicks,98,93,20,15,18,7,7,5,28,25,9,13,75,85,37,35,22,23,24,20,18,17,13,-13,10,14,38,39,5,8,12,27,6,6,13,12,0
20140218,Mavericks,Heat,106,117,20,29,6,14,1,5,29,21,15,26,85,77,34,44,16,23,32,24,29,19,-6,6,21,7,50,28,6,11,27,26,9,10,16,12,0
20140218,Nuggets,Suns,107,112,17,21,7,14,6,4,39,41,17,18,99,93,38,35,26,31,37,39,26,31,-1,1,17,15,56,56,10,11,28,29,5,11,12,15,0
20140218,Pacers,Hawks,108,98,23,26,22,2,7,3,30,32,11,16,79,77,39,37,17,22,26,19,21,12,8,-8,6,12,36,44,11,9,23,26,9,12,13,22,0
20140218,Pistons,Hornets,96,108,20,25,0,19,3,2,36,38,8,8,98,75,39,39,24,18,23,37,13,23,-11,11,16,5,52,43,6,4,16,17,5,7,7,7,0
20140218,Seventysixers,Cavaliers,85,114,17,28,1,34,2,2,26,40,13,20,87,87,31,40,24,21,27,33,18,28,-21,21,18,21,44,61,6,7,22,18,5,6,17,20,0
20140218,Wizards,Raptors,93,103,21,25,6,20,3,5,24,27,4,4,81,74,38,42,19,25,21,15,13,12,-6,6,16,2,40,29,8,9,15,16,4,7,16,15,0
20140219,Hornets,Pistons,116,98,32,20,22,1,11,5,41,24,13,11,82,90,42,38,18,20,31,20,24,14,6,-6,8,7,49,31,5,8,20,18,8,8,15,9,0
20140219,Cavaliers,Magic,101,93,22,21,21,0,5,2,41,35,10,7,80,89,33,35,20,25,37,24,30,17,19,-19,10,10,51,45,6,7,20,22,5,6,11,6,0
20140219,Hawks,Wizards,97,114,20,30,0,20,1,5,33,32,7,23,73,89,33,46,11,23,30,11,25,9,-11,11,5,9,38,41,5,6,16,24,6,13,16,10,0
20140219,Jazz,Nets,99,105,20,25,13,10,1,4,33,28,13,12,82,82,37,41,16,16,17,20,16,14,8,-8,13,5,46,33,2,9,24,23,9,9,18,6,0
20140219,Kings,Warriors,92,101,13,26,1,15,3,3,34,29,5,19,79,86,33,39,19,23,28,24,20,20,-9,9,15,6,49,35,4,14,17,19,6,3,21,7,0
20140219,Lakers,Rockets,108,134,29,28,1,36,5,6,29,37,19,26,84,104,41,52,19,15,15,25,12,12,-21,21,3,19,32,56,10,15,27,35,14,18,19,14,0
20140219,Pelicans,Knicks,91,98,16,20,4,13,9,6,32,25,16,8,75,83,35,37,20,17,21,20,14,14,-6,6,10,13,42,38,6,8,21,21,7,10,13,9,0
20140219,Raptors,Bulls,92,94,16,25,1,15,4,8,21,30,12,4,83,72,35,36,24,24,23,20,19,15,-7,7,12,8,33,38,7,4,17,12,3,7,10,16,0
20140219,Suns,Celtics,100,94,23,18,11,10,6,6,36,33,30,8,82,87,36,34,23,24,26,28,17,21,2,-2,10,13,46,46,5,8,28,17,11,5,18,14,0
20140219,Timberwolves,Pacers,104,91,26,17,20,0,5,3,39,40,18,8,83,87,40,35,20,27,31,20,18,15,13,-13,5,9,44,49,11,10,20,22,6,6,15,21,0
20140219,Trailblazers,Spurs,109,111,18,16,8,10,5,5,32,31,8,4,93,88,42,43,20,20,25,21,18,16,1,-1,13,9,45,40,6,9,22,24,7,9,14,14,0
20140220,Bucks,Nuggets,90,101,15,22,0,15,6,6,24,29,9,12,82,76,35,39,20,20,20,26,16,15,-8,8,12,12,36,41,4,6,21,18,4,8,12,15,0
20140220,Thunder,Heat,81,103,15,24,4,22,2,3,27,33,29,18,74,75,28,41,24,20,30,21,23,16,-7,7,11,8,38,41,11,15,20,21,2,5,20,18,0
20140220,Warriors,Rockets,102,99,18,24,11,8,9,6,35,39,13,23,93,101,37,37,24,25,24,25,19,16,4,-4,14,21,49,60,8,4,27,30,9,9,12,12,0
20140221,Hornets,Pelicans,90,87,17,20,13,3,9,7,33,32,6,5,80,83,31,35,16,27,36,11,25,8,11,-11,14,6,47,38,5,2,15,23,3,9,11,10,0
20140221,Bulls,Nuggets,117,89,28,12,37,0,7,8,39,28,13,22,84,87,42,35,22,23,27,22,23,12,23,-23,11,12,50,40,8,5,17,15,10,7,12,14,0
20140221,Grizzlies,Clippers,102,96,27,23,12,8,9,4,36,34,2,19,87,80,42,31,30,15,15,43,13,27,3,-3,6,13,42,47,7,6,15,24,5,7,11,12,0
20140221,Lakers,Celtics,101,92,23,23,10,13,7,1,37,31,12,5,83,97,40,38,19,19,19,17,14,12,-2,2,9,16,46,47,7,11,22,22,7,4,18,14,0
20140221,Magic,Knicks,129,121,29,24,8,14,3,4,42,37,14,12,99,95,49,45,19,21,26,23,22,16,-7,7,7,7,49,44,7,6,16,34,9,15,11,13,0
20140221,Pistons,Hawks,115,107,32,25,8,13,5,4,30,29,12,10,87,88,47,40,20,22,29,20,13,14,-11,11,16,12,46,41,6,7,20,31,8,13,11,10,0
20140221,Raptors,Cavaliers,98,91,23,21,15,9,4,8,30,30,7,7,93,82,40,32,23,18,13,29,11,21,-5,5,12,17,42,47,8,5,21,20,7,6,8,14,0
20140221,Seventysixers,Mavericks,112,124,22,39,0,22,0,7,20,40,30,26,94,77,42,48,21,24,32,25,23,19,-7,7,14,8,34,48,15,9,25,23,5,9,15,23,0
20140221,Suns,Spurs,106,85,19,12,23,6,6,0,34,32,23,15,82,83,42,29,20,17,25,27,17,25,12,-12,9,15,43,47,11,5,25,21,5,2,12,18,0
20140221,Trailblazers,Jazz,102,94,16,20,8,9,9,5,33,31,9,6,91,82,39,37,19,18,17,18,17,14,4,-4,12,9,45,40,5,8,20,13,7,6,11,14,0
20140222,Hornets,Grizzlies,92,89,16,17,13,6,4,5,33,35,9,9,82,79,30,34,18,24,27,22,24,17,-6,6,9,7,42,42,4,6,20,15,8,4,11,15,0
20140222,Bucks,Pacers,100,110,20,19,0,22,3,6,37,30,18,1,83,80,35,36,32,23,32,40,21,29,-12,12,15,10,52,40,4,6,27,18,9,9,12,9,0
20140222,Hawks,Knicks,107,98,19,22,12,17,4,4,33,33,16,9,74,89,32,39,18,24,33,16,27,10,-13,13,7,8,40,41,2,6,31,28,16,10,10,10,0
20140222,Jazz,Timberwolves,104,121,16,31,3,23,7,3,29,37,13,24,79,84,37,43,25,24,36,33,27,24,-10,10,5,12,34,49,8,4,19,23,3,11,8,11,0
20140222,Kings,Celtics,105,98,18,17,16,0,3,3,35,27,18,10,73,87,38,34,27,19,28,36,24,24,8,-8,3,15,38,42,6,8,9,21,5,6,17,14,0
20140222,Pistons,Mavericks,102,113,21,31,2,13,6,6,30,34,24,8,82,90,40,44,19,19,30,22,20,17,-10,10,9,16,39,50,7,8,11,23,2,8,10,14,0
20140222,Warriors,Nets,93,86,26,11,12,2,4,2,38,32,10,2,85,78,37,32,22,14,17,24,13,20,3,-3,12,7,50,39,12,5,20,21,6,2,10,16,0
20140222,Wizards,Pelicans,94,93,23,20,8,7,7,3,33,30,13,17,74,81,36,35,15,22,26,21,19,17,0,0,9,8,42,38,6,9,14,13,3,6,17,15,0
20140223,Cavaliers,Wizards,83,96,15,26,5,15,2,3,38,33,12,12,78,96,30,41,12,19,26,10,21,6,-6,6,13,15,51,48,2,7,18,20,2,8,12,5,0
20140223,Heat,Bulls,93,79,22,18,19,5,7,4,26,36,7,3,88,81,37,29,19,15,14,17,10,15,0,0,15,15,41,51,8,2,23,21,9,6,7,12,0
20140223,Lakers,Nets,102,108,17,28,0,19,5,2,27,29,23,12,76,76,39,36,24,20,26,32,17,24,-16,16,10,12,37,41,11,13,17,25,7,12,17,18,0
20140223,Nuggets,Kings,95,109,23,18,13,20,7,10,30,35,26,12,88,78,33,37,28,21,21,36,14,30,4,-4,10,10,40,45,11,12,32,13,15,5,19,21,0
20140223,Raptors,Magic,105,90,23,20,18,4,4,2,41,23,10,10,65,87,34,36,22,25,36,17,28,13,3,-3,9,9,50,32,4,14,17,14,9,5,23,9,0
20140223,Suns,Rockets,112,115,16,25,11,18,2,3,25,33,26,21,86,78,42,41,18,19,24,32,17,28,-4,4,9,10,34,43,14,10,26,16,11,5,16,22,0
20140223,Thunder,Clippers,117,125,26,26,8,15,3,2,27,34,17,34,93,81,43,42,30,23,24,39,19,28,-6,6,10,10,37,44,9,8,29,30,12,13,14,17,0
20140223,Trailblazers,Timberwolves,108,97,19,18,16,18,7,2,34,27,19,3,83,94,40,37,23,21,16,20,15,14,-8,8,12,21,46,48,4,5,28,28,13,9,12,14,0
20140224,Jazz,Celtics,110,98,25,16,18,3,8,2,27,18,12,18,80,84,44,37,21,18,21,21,16,20,13,-13,11,13,38,31,8,6,17,15,6,4,12,14,0
20140224,Knicks,Mavericks,108,110,23,27,2,14,3,3,30,23,10,8,76,86,40,41,24,19,16,16,14,13,-1,1,11,11,41,34,3,5,33,36,14,15,19,10,0
20140224,Pelicans,Clippers,110,123,24,34,4,19,7,5,30,30,7,15,87,83,37,43,23,28,35,26,29,21,-8,8,20,10,50,40,2,4,18,28,7,16,9,9,0
20140224,Pistons,Warriors,96,104,26,27,10,8,6,7,29,33,18,18,99,82,40,38,23,19,18,22,12,15,-1,1,16,11,45,44,7,3,13,31,4,13,8,13,0
20140224,Seventysixers,Bucks,110,130,28,32,3,35,5,6,17,27,32,24,88,84,43,48,22,21,23,29,16,22,-29,29,11,20,28,47,16,7,24,20,8,12,17,23,0
20140225,Cavaliers,Raptors,93,99,24,27,5,14,1,6,29,29,6,8,84,79,34,35,21,21,24,24,20,19,-6,6,14,10,43,39,6,5,17,32,5,10,12,14,0
20140225,Hawks,Bulls,103,107,21,24,14,7,2,2,31,33,18,14,84,88,38,37,22,15,16,29,13,25,-3,3,11,15,42,48,7,11,33,24,14,8,16,12,0
20140225,Kings,Rockets,103,129,17,25,3,33,1,6,25,38,16,27,90,72,36,41,27,26,31,42,26,36,-18,18,12,7,37,45,13,5,18,22,5,11,12,19,0
20140225,Nuggets,Trailblazers,95,100,19,17,3,18,5,12,37,34,17,18,103,76,37,28,25,21,26,38,17,32,-7,7,27,7,64,41,7,8,20,31,4,12,15,13,0
20140225,Pacers,Lakers,118,98,25,22,33,2,10,12,41,32,20,17,101,90,47,39,21,23,25,20,19,12,3,-3,21,10,62,42,11,11,16,23,5,8,17,16,0
20140225,Suns,Timberwolves,101,110,19,24,9,10,9,5,32,28,28,11,95,87,42,42,30,21,18,32,14,21,2,-2,18,10,50,38,10,11,15,18,3,5,19,15,0
20140225,Wizards,Magic,115,106,24,24,17,2,2,3,27,30,13,0,80,86,42,43,15,26,28,14,21,12,9,-9,9,15,36,45,8,5,16,25,10,8,12,17,0
20140226,Bulls,Warriors,103,83,24,17,28,6,9,7,40,32,13,10,83,84,37,30,24,27,30,22,24,18,11,-11,16,9,56,41,8,6,14,21,5,5,16,16,0
20140226,Celtics,Hawks,115,104,24,23,12,15,1,6,32,23,17,15,90,76,43,38,24,25,23,24,21,19,2,-2,14,6,46,29,10,6,22,19,8,9,14,18,0
20140226,Clippers,Rockets,101,93,25,19,13,6,8,4,28,34,23,16,93,77,41,34,23,20,13,24,11,17,-2,2,14,12,42,46,12,6,24,25,8,8,11,20,0
20140226,Grizzlies,Lakers,108,103,28,24,22,1,5,10,32,29,14,22,92,77,45,38,18,15,21,18,14,12,19,-19,13,5,45,34,8,5,13,28,4,15,12,15,0
20140226,Jazz,Suns,109,86,22,14,25,1,4,5,36,26,14,15,74,80,42,31,24,21,24,29,16,18,9,-9,8,14,44,40,5,7,18,19,9,6,14,13,0
20140226,Mavericks,Pelicans,108,89,28,22,23,8,4,3,30,30,18,16,79,71,41,36,14,14,17,19,16,8,6,-6,4,10,34,40,15,4,22,20,10,9,9,19,0
20140226,Seventysixers,Magic,90,101,16,23,8,13,6,10,33,45,25,16,87,94,32,39,18,21,28,16,21,14,4,-4,9,10,42,55,6,6,22,18,5,9,8,10,0
20140226,Spurs,Pistons,120,110,34,24,15,6,7,4,28,28,27,17,82,90,44,45,16,19,25,17,23,15,4,-4,9,9,37,37,10,10,19,10,9,5,18,13,0
20140226,Thunder,Cavaliers,104,114,26,24,12,12,6,1,29,28,13,10,80,86,39,40,17,14,17,24,13,23,1,-1,11,13,40,41,8,12,31,26,13,11,19,16,0
20140226,Trailblazers,Nets,124,80,29,18,45,2,6,1,40,22,19,8,86,81,46,32,15,18,21,17,19,12,24,-24,13,7,53,29,6,8,31,22,13,4,11,12,0
20140227,Heat,Knicks,108,82,18,16,29,4,3,1,36,26,7,14,74,83,45,31,22,21,18,22,12,16,5,-5,3,14,39,40,5,7,15,23,6,4,12,13,0
20140227,Nuggets,Nets,89,112,14,21,0,38,6,4,31,35,3,19,80,82,30,39,22,25,33,29,23,24,-23,23,14,8,45,43,6,12,22,31,6,10,24,15,0
20140227,Pacers,Bucks,101,96,22,19,17,6,3,4,35,25,8,8,74,87,38,38,15,22,22,11,19,8,0,0,12,10,47,35,7,7,15,24,6,12,19,12,0
20140227,Raptors,Wizards,129,134,29,22,7,12,5,7,39,39,16,26,100,108,45,51,35,32,36,37,27,27,-3,3,11,18,50,57,10,10,30,22,12,5,17,14,0
20140228,Cavaliers,Jazz,99,79,28,20,23,9,4,6,43,25,8,3,88,80,43,28,12,15,12,14,9,9,-2,2,13,6,56,31,2,6,15,29,4,14,10,9,0
20140228,Knicks,Warriors,103,126,14,25,2,27,4,5,37,37,11,15,95,92,36,44,24,21,23,31,21,24,-21,21,13,12,50,49,8,11,25,35,10,14,17,15,0
20140228,Lakers,Kings,126,122,35,29,7,15,11,3,29,29,30,17,80,93,48,47,25,16,16,32,11,23,-11,11,2,15,31,44,5,11,27,15,19,5,17,11,0
20140228,Mavericks,Bulls,91,100,17,19,16,9,5,2,24,37,18,7,85,71,34,36,20,19,17,28,12,19,3,-3,13,9,37,46,12,6,31,19,11,9,13,20,0
20140228,Spurs,Hornets,92,82,26,23,10,14,8,3,40,29,11,4,73,90,34,33,15,18,15,15,15,13,-4,4,4,12,44,41,4,12,20,17,9,3,19,11,0
20140228,Suns,Pelicans,116,104,21,18,13,10,5,4,23,24,19,19,74,78,40,42,15,26,32,17,26,15,2,-2,12,8,35,32,6,9,23,13,10,5,14,11,0
20140228,Thunder,Grizzlies,113,107,18,30,19,4,8,1,24,24,10,7,77,80,38,41,18,22,32,20,27,15,15,-15,15,9,39,33,10,11,22,16,10,10,14,12,0
20140301,Bucks,Nets,98,107,17,23,4,11,4,2,31,26,10,12,74,83,34,37,19,19,31,31,25,23,-2,2,12,15,43,41,6,14,12,25,5,10,18,11,0
20140301,Celtics,Pacers,97,102,25,19,5,10,5,4,29,34,17,4,89,77,38,39,21,19,17,23,14,19,-7,7,12,4,41,38,2,5,21,13,7,5,8,9,0
20140301,Clippers,Pelicans,108,76,25,13,35,0,9,6,36,33,25,2,81,85,38,28,22,29,32,19,23,17,15,-15,9,11,45,44,9,4,25,22,9,3,11,20,0
20140301,Grizzlies,Cavaliers,110,96,24,20,14,15,7,3,25,25,5,13,81,79,44,39,11,16,18,15,13,11,-11,11,11,8,36,33,8,5,19,18,9,7,9,12,0
20140301,Heat,Magic,112,98,20,18,23,3,6,1,30,24,15,10,74,83,43,36,20,19,24,29,20,22,8,-8,9,15,39,39,8,9,16,18,6,4,17,12,0
20140301,Kings,Timberwolves,97,108,22,23,5,15,7,4,36,29,10,14,82,81,37,37,28,23,21,38,16,29,3,-3,11,11,47,40,4,7,22,21,7,5,19,10,0
20140301,Rockets,Pistons,118,110,26,22,25,0,5,7,31,27,20,20,84,100,42,45,20,24,33,19,23,16,23,-23,13,20,44,47,5,11,33,19,11,4,15,13,0
20140301,Seventysixers,Wizards,103,122,22,33,0,25,5,6,31,32,30,23,84,89,38,45,24,25,32,28,22,20,-12,12,9,12,40,44,11,12,22,26,5,12,22,16,0
20140301,Trailblazers,Nuggets,102,96,20,20,13,3,3,2,43,30,14,22,81,83,37,33,26,24,24,35,23,23,8,-8,9,10,52,40,6,4,27,23,5,7,14,11,0
20140302,Bulls,Knicks,109,90,30,17,25,0,5,5,31,32,9,11,84,79,39,35,12,23,33,18,23,15,11,-11,14,12,45,44,9,0,22,18,8,5,3,12,0
20140302,Magic,Seventysixers,92,81,17,16,13,9,6,5,36,32,12,7,83,86,35,32,20,22,27,18,21,12,-3,3,11,13,47,45,12,7,13,24,1,5,13,19,0
20140302,Pacers,Jazz,94,91,18,20,8,12,8,6,28,34,9,5,82,78,34,36,20,28,28,18,21,13,-1,1,14,10,42,44,10,4,15,14,5,6,10,18,0
20140302,Raptors,Warriors,104,98,28,25,8,8,3,5,30,25,2,10,79,88,38,37,18,22,23,20,20,16,5,-5,9,16,39,41,6,5,22,23,8,8,9,13,0
20140302,Spurs,Mavericks,112,106,28,24,11,2,6,5,35,29,14,12,84,97,39,45,14,23,28,14,24,9,1,-1,11,14,46,43,5,10,27,18,10,7,13,7,0
20140302,Suns,Hawks,129,120,29,24,16,7,5,6,34,26,24,25,80,84,44,44,21,20,30,26,26,18,14,-14,7,7,41,33,9,11,24,31,15,14,15,12,0
20140302,Thunder,Hornets,116,99,19,19,20,4,7,4,33,27,15,6,82,68,41,30,29,23,30,40,26,31,6,-6,11,2,44,29,10,7,22,22,8,8,15,15,0
20140303,Bucks,Jazz,114,88,28,18,33,2,4,5,32,21,17,10,74,79,42,31,24,21,26,26,22,20,7,-7,13,18,45,39,7,5,13,21,8,6,13,13,0
20140303,Heat,Hornets,124,107,18,27,23,9,3,0,26,27,14,2,83,82,46,42,18,16,20,21,16,14,6,-6,10,13,36,40,7,4,28,23,16,9,7,10,0
20140303,Kings,Pelicans,96,89,11,16,12,6,3,5,31,23,9,12,68,75,32,32,25,35,41,28,31,19,2,-2,16,7,47,30,4,8,7,20,1,6,18,9,0
20140303,Nets,Bulls,96,80,19,12,18,0,3,1,22,34,6,10,73,65,34,30,18,23,28,23,21,16,8,-8,6,9,28,43,19,6,25,13,7,4,11,25,0
20140303,Nuggets,Timberwolves,128,132,23,21,2,23,5,0,32,36,13,20,95,80,50,38,37,22,25,64,16,52,-17,17,9,14,41,50,9,10,33,16,12,4,18,17,0
20140303,Pistons,Knicks,96,85,21,16,17,14,4,6,39,28,20,20,83,83,35,32,14,27,30,14,22,11,-5,5,15,12,54,40,11,8,12,28,4,10,16,16,0
20140303,Trailblazers,Lakers,106,107,22,29,2,15,5,5,33,32,9,32,96,94,43,43,13,19,19,15,11,13,-7,7,20,12,53,44,8,12,29,18,9,8,20,16,0
20140303,Wizards,Grizzlies,104,110,18,26,5,19,2,4,26,31,15,20,81,79,39,43,22,21,21,21,17,18,-5,5,8,7,34,38,4,8,19,13,9,6,13,13,0
20140304,Cavaliers,Spurs,101,122,24,39,12,28,3,10,35,35,5,17,79,90,38,43,24,18,20,24,15,22,-10,10,4,7,39,42,5,12,19,33,10,14,16,11,0
20140304,Lakers,Pelicans,125,132,29,29,2,21,5,2,19,30,20,12,85,77,46,46,26,23,31,40,23,33,-16,16,11,9,30,39,9,9,22,17,10,7,14,15,0
20140304,Pacers,Warriors,96,98,16,24,4,13,7,6,34,34,6,8,86,84,36,37,20,21,22,21,21,14,-6,6,9,10,43,44,5,4,16,20,3,10,8,10,0
20140304,Rockets,Heat,106,103,24,19,15,0,3,7,34,23,16,22,78,80,40,38,22,19,27,29,18,20,1,-1,12,10,46,33,4,11,23,27,8,7,18,8,0
20140304,Suns,Clippers,96,104,22,26,12,15,0,5,30,31,11,11,86,78,39,40,24,21,19,22,11,16,11,-11,16,9,46,40,8,7,19,20,7,8,18,15,0
20140304,Thunder,Seventysixers,125,92,31,20,37,0,10,0,48,25,27,18,76,94,43,32,22,28,43,26,32,18,16,-16,9,13,57,38,12,13,20,30,7,10,22,17,0
20140305,Hornets,Pacers,109,87,21,18,23,0,5,2,28,30,23,7,84,76,43,31,20,22,20,20,14,15,9,-9,9,11,37,41,8,0,18,23,9,10,7,18,0
20140305,Bucks,Kings,102,116,25,21,4,25,1,3,26,34,9,17,82,82,36,43,24,23,29,32,24,26,-13,13,11,11,37,45,3,7,17,14,6,4,8,9,0
20140305,Celtics,Warriors,88,108,19,28,0,31,5,6,29,30,11,25,76,98,30,46,16,24,26,12,21,11,-21,21,11,15,40,45,4,13,26,28,7,5,22,11,0
20140305,Magic,Rockets,89,101,23,21,14,14,6,4,25,35,10,22,84,82,38,40,26,15,12,24,10,15,7,-7,9,14,34,49,14,8,14,22,3,6,17,21,0
20140305,Nets,Grizzlies,103,94,25,20,30,0,5,3,30,27,21,17,74,79,38,34,28,15,13,25,12,20,10,-10,6,16,36,43,14,13,26,15,15,6,19,21,0
20140305,Nuggets,Mavericks,115,110,27,24,20,2,6,4,27,25,17,9,79,87,37,46,16,27,36,9,30,9,17,-17,16,8,43,33,12,6,24,20,11,9,14,15,0
20140305,Pistons,Bulls,94,105,25,26,12,15,6,4,24,35,21,8,87,80,39,43,12,16,17,17,14,14,-5,5,8,8,32,43,5,5,11,19,2,5,7,13,0
20140305,Timberwolves,Knicks,106,118,20,24,0,17,1,4,30,27,15,9,90,90,39,47,19,24,24,19,21,13,-11,11,17,12,47,39,4,11,26,27,7,11,14,12,0
20140305,Trailblazers,Hawks,102,78,23,20,29,0,2,2,46,29,9,13,79,88,35,29,21,17,21,19,19,16,18,-18,7,8,53,37,4,4,29,27,13,4,16,8,0
20140305,Wizards,Jazz,104,91,28,20,15,1,2,5,33,26,10,4,81,78,44,35,20,15,10,22,10,13,10,-10,8,12,41,38,9,4,15,23,6,8,12,13,0
20140306,Lakers,Clippers,94,142,26,34,7,51,2,5,29,48,23,34,86,103,34,57,16,21,26,22,18,16,-33,33,4,16,33,64,9,16,30,26,8,12,22,17,0
20140306,Spurs,Heat,111,87,30,25,24,0,5,4,37,28,14,14,79,79,40,34,17,22,26,18,22,15,11,-11,8,8,45,36,9,10,23,13,9,4,17,20,0
20140306,Suns,Thunder,128,122,21,21,7,16,2,4,33,26,21,33,80,90,42,45,24,27,39,19,29,19,-4,4,11,7,44,33,6,7,27,33,15,13,14,9,0
20140307,Hornets,Cavaliers,101,92,26,16,11,1,10,1,29,26,6,13,77,86,36,37,17,19,22,20,20,15,5,-5,8,15,37,41,6,7,29,17,9,3,12,13,0
20140307,Bulls,Grizzlies,77,85,16,19,8,8,2,6,32,34,9,15,75,78,31,35,19,16,14,18,13,10,4,-4,6,11,38,45,4,9,13,8,2,5,13,13,0
20140307,Celtics,Nets,91,84,20,14,18,0,3,5,39,19,11,11,70,80,31,29,28,20,26,26,21,22,12,-12,12,9,51,28,11,12,21,30,8,4,25,14,0
20140307,Knicks,Jazz,108,81,24,13,32,3,7,3,27,35,21,9,85,73,42,30,19,16,18,20,12,15,19,-19,8,12,35,47,9,4,31,27,12,6,7,19,0
20140307,Mavericks,Trailblazers,103,98,17,17,30,7,4,6,29,35,17,11,79,83,37,38,22,29,34,21,25,15,19,-19,9,14,38,49,10,5,13,26,4,7,9,19,0
20140307,Nuggets,Lakers,134,126,36,30,23,5,4,6,36,35,14,20,99,97,54,45,24,21,21,30,12,24,11,-11,7,12,43,47,8,8,24,27,14,12,12,14,0
20140307,Pelicans,Bucks,112,104,31,24,10,5,9,6,31,29,8,18,84,89,42,40,26,22,23,25,20,19,2,-2,11,16,42,45,4,3,20,20,8,5,9,9,0
20140307,Raptors,Kings,99,87,21,14,23,1,6,2,31,30,15,9,73,72,34,30,29,23,28,37,21,22,7,-7,6,9,37,39,9,9,21,19,10,5,12,17,0
20140307,Rockets,Pacers,112,86,26,22,32,2,4,6,28,28,21,11,76,74,40,34,15,22,25,15,19,11,7,-7,7,7,35,35,8,7,28,16,13,7,12,17,0
20140307,Timberwolves,Pistons,114,101,25,17,31,1,3,4,36,36,19,27,91,94,41,38,19,23,33,30,26,21,21,-21,14,19,50,55,7,6,20,13,6,4,10,12,0
20140307,Warriors,Hawks,111,97,28,26,20,2,3,1,33,26,21,19,80,86,43,39,17,22,24,13,19,11,14,-14,11,10,44,36,12,7,19,34,6,8,16,17,0
20140308,Bucks,Wizards,107,114,14,25,2,28,4,7,25,24,11,8,87,80,39,43,20,21,28,23,25,13,-22,22,17,11,42,35,9,6,16,28,4,15,14,16,0
20140308,Cavaliers,Knicks,97,107,21,26,3,15,5,9,28,36,11,2,87,88,36,38,17,16,18,23,16,17,-8,8,9,13,37,49,8,7,23,31,9,14,10,13,0
20140308,Clippers,Hawks,109,108,26,29,11,7,4,1,22,21,10,18,79,76,42,38,21,20,24,26,18,20,-1,1,13,8,35,29,7,13,22,28,7,12,18,15,0
20140308,Grizzlies,Hornets,111,89,23,18,26,7,5,7,40,27,17,21,87,93,44,37,16,19,22,14,16,10,8,-8,11,13,51,40,6,7,13,21,7,5,12,11,0
